task-clock	context-switches	cpu-migrations	page-faults	cycles	instructions	branches	branch-misses	label
35.11	5.0	0.0	0.0	68694288.0	107913032.0	20048638.0	3736.0	0
33.43	6.0	0.0	0.0	64535316.0	102260804.0	18925388.0	3866.0	0
32.32	14.0	1.0	1.0	61210281.0	97597637.0	18190118.0	4221.0	0
34.75	43.0	0.0	0.0	59396749.0	103848854.0	19220481.0	11857.0	0
30.48	6.0	0.0	0.0	57224691.0	90663098.0	16613242.0	1745.0	0
31.94	4.0	0.0	0.0	60895809.0	96125748.0	17827576.0	5289.0	0
26.06	4.0	0.0	0.0	48854924.0	77453413.0	14410191.0	2955.0	0
22.39	4.0	1.0	0.0	42388854.0	67881878.0	12702926.0	1901.0	0
34.09	4.0	0.0	0.0	63593926.0	100682310.0	18662554.0	8832.0	0
31.99	3.0	0.0	0.0	59782082.0	95794363.0	17658185.0	4632.0	0
25.5	2.0	0.0	0.0	47473334.0	76169836.0	14245167.0	2703.0	0
38.38	3.0	0.0	0.0	74189513.0	116291153.0	21513328.0	3732.0	0
26.85	4.0	0.0	0.0	52405337.0	82770665.0	15336678.0	16145.0	0
40.92	3.0	0.0	0.0	77009099.0	122293940.0	22598108.0	7161.0	0
36.22	3.0	0.0	0.0	70633295.0	102405749.0	19174041.0	86282.0	0
19.79	4.0	1.0	0.0	39002433.0	61228939.0	11468064.0	49121.0	0
29.3	7.0	0.0	0.0	56064598.0	66067639.0	12329982.0	152034.0	0
31.44	4.0	1.0	0.0	59739850.0	74285070.0	14342439.0	122617.0	0
21.29	3.0	1.0	0.0	39630749.0	52162037.0	10693579.0	67552.0	0
24.07	6.0	0.0	0.0	45999907.0	50222430.0	9764261.0	160666.0	0
31.38	4.0	0.0	0.0	60581868.0	80691752.0	15084148.0	169527.0	0
27.98	3.0	1.0	0.0	52732972.0	78538550.0	14854003.0	129949.0	0
29.29	3.0	1.0	0.0	56315745.0	78780403.0	13516413.0	139914.0	0
24.77	5.0	0.0	0.0	47053134.0	74335257.0	13677691.0	3078.0	0
28.47	5.0	0.0	0.0	54615818.0	67710729.0	13358407.0	103964.0	0
26.36	4.0	0.0	0.0	49764029.0	65629905.0	12451873.0	96258.0	0
28.51	5.0	0.0	0.0	54168021.0	71086220.0	13455239.0	177807.0	0
30.12	5.0	0.0	0.0	57863204.0	82400988.0	15576146.0	195324.0	0
28.91	6.0	0.0	0.0	54792200.0	81628880.0	15964037.0	62040.0	0
26.78	3.0	0.0	0.0	51161770.0	60859123.0	12415743.0	259060.0	0
33.49	4.0	0.0	0.0	63584655.0	95702152.0	17483705.0	15989.0	0
26.25	5.0	0.0	0.0	49572030.0	73796418.0	12521654.0	156969.0	0
29.54	6.0	0.0	0.0	56070006.0	79854170.0	13693556.0	80227.0	0
26.58	4.0	0.0	0.0	49652708.0	62429266.0	10825602.0	215245.0	0
27.76	6.0	0.0	0.0	54153138.0	83358396.0	15345671.0	2398.0	0
31.97	4.0	1.0	0.0	61844860.0	82410754.0	14022178.0	121209.0	0
29.26	5.0	1.0	0.0	57504498.0	73411293.0	13858750.0	158616.0	0
32.26	5.0	0.0	0.0	62721897.0	98560940.0	18491255.0	1924.0	0
22.4	3.0	1.0	0.0	42563931.0	48198798.0	9832010.0	57193.0	0
28.78	4.0	1.0	0.0	55330040.0	88387850.0	16478531.0	1882.0	0
23.04	3.0	0.0	0.0	43879048.0	68694343.0	12677673.0	1296.0	0
24.06	3.0	1.0	0.0	46578866.0	67705920.0	12835150.0	1627.0	0
31.05	4.0	0.0	0.0	59538898.0	90604588.0	14309459.0	146173.0	0
31.55	6.0	1.0	0.0	59409925.0	94100521.0	17548479.0	2172.0	0
30.86	5.0	0.0	0.0	58558346.0	79739302.0	14988361.0	209670.0	0
24.11	4.0	0.0	0.0	46382341.0	54039955.0	10121130.0	164675.0	0
33.91	6.0	0.0	0.0	64768649.0	90638524.0	17039904.0	166750.0	0
18.6	3.0	0.0	0.0	36220074.0	51392102.0	8423266.0	186758.0	0
26.02	3.0	1.0	0.0	50690338.0	80002177.0	14924785.0	2383.0	0
39.48	4.0	0.0	0.0	74744667.0	105912765.0	19403332.0	168523.0	0
26.11	2.0	0.0	0.0	50770730.0	74380802.0	13967323.0	139137.0	0
33.77	6.0	0.0	0.0	64244079.0	101027233.0	18695598.0	4326.0	0
30.55	2.0	0.0	0.0	58791150.0	93647287.0	17602350.0	3250.0	0
35.12	4.0	0.0	0.0	65592652.0	95196228.0	17802787.0	50227.0	0
27.33	3.0	0.0	0.0	51479602.0	79844719.0	14979747.0	4299.0	0
28.19	4.0	0.0	0.0	53599731.0	83328942.0	15610662.0	4471.0	0
25.82	3.0	0.0	0.0	50845167.0	80115933.0	14902039.0	2377.0	0
32.53	5.0	0.0	0.0	62882779.0	97965402.0	18392267.0	8666.0	0
35.27	4.0	0.0	0.0	66198987.0	92007234.0	15472100.0	252543.0	0
27.81	3.0	0.0	0.0	52772156.0	61193213.0	11401513.0	195681.0	0
24.03	3.0	1.0	0.0	46342168.0	72232992.0	13539546.0	1337.0	0
30.63	4.0	0.0	0.0	58929984.0	92986660.0	17050126.0	3538.0	0
40.47	34.0	1.0	4.0	75055867.0	117668847.0	19623650.0	12438.0	0
27.37	5.0	0.0	0.0	52958665.0	83139268.0	15287926.0	3851.0	0
22.64	4.0	0.0	0.0	42648915.0	67741410.0	12316955.0	1288.0	0
35.58	5.0	0.0	0.0	68331554.0	86715174.0	16101067.0	202044.0	0
27.12	5.0	0.0	0.0	53291719.0	70295595.0	11737101.0	212703.0	0
34.6	8.0	0.0	0.0	66597552.0	79039398.0	14423136.0	311497.0	0
26.16	7.0	0.0	0.0	49957768.0	77993440.0	14263416.0	1942.0	0
42.46	5.0	0.0	0.0	80578815.0	108662592.0	19907953.0	173862.0	0
27.54	5.0	0.0	0.0	53696968.0	74447217.0	12803544.0	180733.0	0
32.74	4.0	0.0	0.0	62595101.0	74777950.0	14203195.0	129520.0	0
27.8	5.0	0.0	0.0	52658857.0	82794427.0	15285844.0	2578.0	0
23.3	3.0	1.0	0.0	44253028.0	64030019.0	12030809.0	61206.0	0
32.88	5.0	1.0	0.0	64015456.0	96343869.0	16927823.0	86623.0	0
23.88	4.0	0.0	0.0	46512156.0	65637760.0	12557652.0	63665.0	0
27.79	5.0	0.0	0.0	54123934.0	79563996.0	14852865.0	41803.0	0
31.81	4.0	0.0	0.0	61574304.0	71944511.0	13934435.0	242430.0	0
25.58	4.0	0.0	0.0	49322914.0	68081944.0	12939236.0	95505.0	0
31.78	6.0	0.0	0.0	59978060.0	95261420.0	17551179.0	2142.0	0
32.8	6.0	0.0	0.0	62599739.0	83877474.0	14025742.0	175171.0	0
28.01	6.0	0.0	0.0	53375835.0	70837978.0	12888027.0	247741.0	0
36.52	5.0	0.0	0.0	68901721.0	80114150.0	13559999.0	475209.0	0
21.73	4.0	1.0	0.0	41100615.0	64941458.0	11601051.0	29474.0	0
27.3	4.0	0.0	0.0	50673333.0	80076668.0	14902529.0	1694.0	0
31.22	4.0	0.0	0.0	60429412.0	96571004.0	17938153.0	3798.0	0
26.83	4.0	0.0	0.0	51683843.0	80517538.0	14800445.0	1774.0	0
27.99	3.0	0.0	0.0	54369808.0	86830977.0	15929180.0	4958.0	0
27.97	3.0	0.0	0.0	52578521.0	83914884.0	15646351.0	2616.0	0
29.92	4.0	1.0	0.0	56524530.0	89729034.0	16824786.0	1836.0	0
36.18	3.0	0.0	0.0	68871117.0	109327585.0	20391329.0	1870.0	0
20.83	5.0	0.0	0.0	39935086.0	62217843.0	11511632.0	1329.0	0
32.6	4.0	1.0	0.0	61279329.0	81983697.0	14465481.0	299350.0	0
29.48	5.0	0.0	0.0	57018977.0	82600845.0	15143542.0	83312.0	0
24.14	4.0	1.0	0.0	46392960.0	73814566.0	13619052.0	2008.0	0
28.67	7.0	0.0	0.0	54593233.0	86206013.0	15851368.0	1592.0	0
27.93	4.0	1.0	0.0	54734759.0	81915528.0	14610378.0	109084.0	0
27.98	3.0	0.0	0.0	53962474.0	72234429.0	12962592.0	166132.0	0
26.24	3.0	1.0	0.0	49899602.0	78253740.0	14551810.0	1465.0	0
30.29	4.0	0.0	0.0	58109655.0	92678245.0	17065248.0	1545.0	0
31.74	4.0	0.0	0.0	59858731.0	94616535.0	17750761.0	2148.0	0
30.73	5.0	0.0	0.0	59789524.0	93966588.0	17381506.0	2518.0	0
27.72	4.0	0.0	0.0	51948044.0	82202294.0	15286366.0	1572.0	0
34.42	4.0	0.0	0.0	66912647.0	105986420.0	19526796.0	4988.0	0
29.39	10.0	1.0	0.0	55478158.0	88736203.0	16565188.0	1662.0	0
30.64	39.0	1.0	0.0	51071544.0	80995559.0	16332694.0	111810.0	0
27.77	4.0	1.0	0.0	53981810.0	76116858.0	14093151.0	67890.0	0
28.59	4.0	0.0	0.0	53743385.0	84730861.0	15698796.0	2257.0	0
28.45	3.0	0.0	0.0	53584102.0	76838393.0	14339974.0	76532.0	0
30.88	5.0	0.0	0.0	58887133.0	92437799.0	15866706.0	138645.0	0
25.21	4.0	0.0	0.0	48020421.0	70770947.0	14081122.0	36628.0	0
25.23	5.0	0.0	0.0	48389152.0	68602681.0	12573230.0	89159.0	0
37.14	6.0	0.0	0.0	72174047.0	113522657.0	21019666.0	2412.0	0
23.48	10.0	0.0	0.0	43959594.0	69450642.0	12915822.0	2447.0	0
32.7	5.0	0.0	0.0	62467977.0	99010183.0	18377278.0	2137.0	0
19.92	6.0	0.0	0.0	38346967.0	59153994.0	10937996.0	3460.0	0
34.39	6.0	0.0	0.0	65721318.0	104410220.0	19431671.0	2567.0	0
29.14	5.0	0.0	0.0	55399836.0	87939924.0	16262252.0	1917.0	0
36.56	17.0	0.0	0.0	68517384.0	106903328.0	19838484.0	3938.0	0
28.26	5.0	0.0	0.0	53078522.0	83612323.0	15730311.0	1697.0	0
28.88	6.0	0.0	0.0	55075260.0	86949299.0	16181802.0	2151.0	0
27.74	4.0	0.0	0.0	53670815.0	84906698.0	15601785.0	3886.0	0
30.41	4.0	0.0	0.0	57428878.0	91135961.0	17043875.0	3720.0	0
32.77	5.0	0.0	0.0	62081860.0	95707178.0	15882233.0	151980.0	0
28.68	5.0	0.0	0.0	55031967.0	74861795.0	13763585.0	163208.0	0
27.55	3.0	1.0	0.0	51760982.0	82572800.0	15372366.0	3653.0	0
22.67	3.0	0.0	0.0	44459683.0	59995811.0	11739743.0	2017.0	0
29.49	4.0	0.0	0.0	57522547.0	90971127.0	16793920.0	2717.0	0
28.41	3.0	0.0	0.0	53862962.0	69957440.0	14773570.0	36459.0	0
22.53	4.0	2.0	0.0	43748710.0	68923142.0	12702475.0	4483.0	0
30.18	3.0	0.0	0.0	58456062.0	82773766.0	15310141.0	52479.0	0
38.34	4.0	0.0	0.0	71975103.0	74946191.0	14285345.0	346127.0	0
23.23	3.0	0.0	0.0	44809160.0	71418200.0	11950044.0	150806.0	0
32.2	4.0	0.0	0.0	61204747.0	79441132.0	15454397.0	128186.0	0
31.98	3.0	0.0	0.0	60291719.0	78291096.0	16127430.0	101570.0	0
27.99	3.0	0.0	0.0	52774737.0	76687698.0	14343757.0	89719.0	0
37.89	5.0	0.0	0.0	72212283.0	99216348.0	18170061.0	91371.0	0
35.98	3.0	0.0	0.0	67466654.0	81758060.0	16369518.0	60678.0	0
29.0	3.0	0.0	0.0	54507336.0	88080443.0	15976624.0	6915.0	0
35.8	3.0	0.0	0.0	68235310.0	88310683.0	16400753.0	204434.0	0
31.96	4.0	0.0	0.0	59546228.0	74102024.0	14298916.0	245795.0	0
24.05	4.0	1.0	0.0	45331011.0	69405098.0	12714326.0	164885.0	0
25.27	4.0	0.0	0.0	47315971.0	75263663.0	13969957.0	2371.0	0
28.25	5.0	0.0	0.0	52794135.0	83676680.0	15490584.0	4079.0	0
34.62	5.0	0.0	0.0	64318470.0	91808603.0	16464940.0	211237.0	0
21.34	5.0	1.0	0.0	39941214.0	58094482.0	10785217.0	67476.0	0
29.68	3.0	0.0	0.0	55385044.0	86982984.0	16083223.0	3657.0	0
39.95	4.0	0.0	0.0	74319774.0	118030775.0	21993965.0	30574.0	0
29.79	4.0	0.0	0.0	57103101.0	91055239.0	16833403.0	3294.0	0
30.21	6.0	0.0	0.0	56300073.0	88769763.0	16419355.0	4439.0	0
31.5	3.0	0.0	0.0	59258804.0	93569199.0	17307997.0	3540.0	0
35.27	3.0	0.0	0.0	66678558.0	105569672.0	19467723.0	5133.0	0
27.86	3.0	0.0	0.0	52431695.0	83141234.0	15445122.0	4076.0	0
35.77	5.0	0.0	0.0	67730007.0	108025537.0	20148676.0	3923.0	0
30.29	3.0	0.0	0.0	57186494.0	90026655.0	16613651.0	2309.0	0
31.23	6.0	0.0	0.0	58453646.0	55126449.0	10343633.0	387994.0	0
34.55	3.0	0.0	0.0	64447614.0	89614313.0	16976164.0	101470.0	0
31.75	5.0	0.0	0.0	59619071.0	94044625.0	17389737.0	3107.0	0
22.02	4.0	1.0	0.0	41044392.0	62774333.0	11650467.0	17699.0	0
39.0	4.0	0.0	0.0	72878226.0	98173710.0	19431796.0	113516.0	0
22.66	4.0	1.0	0.0	43475225.0	59492654.0	11383455.0	126711.0	0
30.77	3.0	1.0	0.0	58248063.0	80178790.0	16302797.0	140602.0	0
27.4	5.0	0.0	0.0	51701752.0	78716117.0	14732508.0	1866.0	0
30.47	6.0	0.0	0.0	56657607.0	76490823.0	14993903.0	102102.0	0
38.08	4.0	0.0	0.0	71299186.0	78999850.0	17038015.0	219464.0	0
23.53	7.0	0.0	0.0	44259536.0	56165030.0	10727469.0	187872.0	0
27.92	4.0	2.0	0.0	53187829.0	71130202.0	13260490.0	92581.0	0
21.98	2.0	0.0	0.0	41720222.0	66796880.0	12285503.0	1609.0	0
29.86	5.0	0.0	0.0	57091912.0	80719916.0	15035859.0	98818.0	0
33.75	6.0	0.0	0.0	62991635.0	82137167.0	15540692.0	62119.0	0
26.0	3.0	1.0	0.0	49349307.0	66975143.0	12235550.0	85779.0	0
32.41	4.0	0.0	0.0	61132126.0	96777619.0	17873104.0	2431.0	0
34.91	3.0	0.0	0.0	65829232.0	105032255.0	19602824.0	5465.0	0
35.16	3.0	0.0	0.0	67542264.0	105016970.0	19454995.0	3876.0	0
33.64	3.0	0.0	0.0	65115704.0	102581065.0	19025536.0	3998.0	0
27.26	4.0	0.0	0.0	51049281.0	80840697.0	14932810.0	3031.0	0
35.96	4.0	0.0	0.0	68378759.0	108160051.0	19965034.0	2386.0	0
34.3	3.0	0.0	0.0	64853003.0	103385419.0	19063629.0	5049.0	0
30.31	5.0	0.0	0.0	57689602.0	94262077.0	17161552.0	17153.0	0
34.75	3.0	0.0	0.0	68202360.0	107792354.0	19848259.0	4442.0	0
29.15	3.0	0.0	0.0	57099444.0	89978577.0	16687412.0	1403.0	0
24.39	4.0	1.0	0.0	47061765.0	74569506.0	13885363.0	1968.0	0
36.41	6.0	0.0	0.0	70237941.0	111044817.0	20537957.0	7071.0	0
25.94	3.0	0.0	0.0	49409567.0	79037561.0	14594947.0	1596.0	0
35.08	4.0	0.0	0.0	65770835.0	104144579.0	19197669.0	2456.0	0
33.92	3.0	0.0	0.0	65580557.0	103456680.0	19018448.0	1604.0	0
32.56	2.0	0.0	0.0	62593374.0	99268128.0	18566627.0	1426.0	0
28.2	7.0	0.0	0.0	53452950.0	84384866.0	15589670.0	2239.0	0
33.52	3.0	0.0	0.0	64426562.0	102642650.0	18961566.0	1727.0	0
22.21	3.0	2.0	0.0	42265465.0	63748436.0	11485197.0	39796.0	0
32.04	6.0	0.0	0.0	62475013.0	78522714.0	15195529.0	463226.0	0
25.88	5.0	0.0	0.0	48877647.0	44078850.0	8646044.0	414979.0	0
34.54	6.0	0.0	0.0	64812648.0	102052332.0	18770603.0	2662.0	0
32.7	5.0	0.0	0.0	62511650.0	93959437.0	18228935.0	152185.0	0
36.49	5.0	0.0	0.0	70616593.0	87247331.0	17397662.0	312570.0	0
27.86	4.0	1.0	0.0	53422692.0	77040272.0	13468700.0	157858.0	0
36.84	3.0	0.0	0.0	71582201.0	102679051.0	19474678.0	266775.0	0
29.3	3.0	0.0	0.0	56628895.0	85632496.0	16103148.0	153419.0	0
38.31	4.0	0.0	0.0	73249344.0	100684921.0	18134202.0	179184.0	0
31.72	2.0	0.0	0.0	60582764.0	94976875.0	17338344.0	4009.0	0
26.65	4.0	1.0	0.0	49951627.0	56499296.0	10979420.0	167343.0	0
23.72	4.0	0.0	0.0	45086387.0	71260449.0	13201228.0	1565.0	0
36.08	4.0	0.0	0.0	70185063.0	108270769.0	20092178.0	19294.0	0
30.4	11.0	1.0	0.0	57887285.0	90844970.0	16634310.0	2382.0	0
28.0	5.0	0.0	0.0	52923723.0	84230402.0	15436821.0	2179.0	0
34.64	6.0	0.0	0.0	65387587.0	103203996.0	19222310.0	2372.0	0
25.89	8.0	0.0	0.0	49167728.0	77698485.0	14198990.0	2181.0	0
33.31	6.0	0.0	0.0	63147034.0	99762705.0	18543308.0	3245.0	0
32.21	4.0	0.0	0.0	60459871.0	96429212.0	17822809.0	4256.0	0
36.83	5.0	0.0	0.0	69386881.0	109970353.0	20437630.0	1860.0	0
27.38	4.0	0.0	0.0	51191276.0	80469915.0	14914644.0	1757.0	0
30.67	8.0	0.0	0.0	58387716.0	91463672.0	16966996.0	2398.0	0
26.64	5.0	0.0	0.0	51387548.0	80916950.0	14985078.0	1893.0	0
30.72	10.0	0.0	0.0	58252658.0	91827325.0	17141947.0	2999.0	0
32.05	4.0	0.0	0.0	61712965.0	96796552.0	17717808.0	2038.0	0
25.1	4.0	1.0	0.0	47943825.0	76080717.0	14042294.0	1940.0	0
27.33	3.0	1.0	0.0	52521875.0	82262376.0	15106746.0	2812.0	0
30.03	5.0	0.0	0.0	57768238.0	84006129.0	14731609.0	140816.0	0
28.33	5.0	1.0	0.0	53369763.0	76972170.0	13113140.0	123443.0	0
32.43	8.0	0.0	0.0	62160956.0	97744619.0	17974061.0	3535.0	0
33.74	8.0	0.0	0.0	64214154.0	100224901.0	18605293.0	6881.0	0
30.32	7.0	0.0	0.0	57142370.0	89989865.0	16645752.0	4465.0	0
31.02	7.0	0.0	0.0	58201765.0	87622813.0	16289617.0	49577.0	0
30.56	8.0	0.0	0.0	57437550.0	84486596.0	16834111.0	120083.0	0
31.83	7.0	0.0	0.0	60528588.0	88275823.0	17161471.0	108111.0	0
31.39	8.0	0.0	0.0	60198807.0	94972929.0	17467501.0	5183.0	0
31.52	8.0	0.0	0.0	60643957.0	95632225.0	17619725.0	4447.0	0
31.68	7.0	0.0	0.0	59548152.0	90780556.0	16341410.0	72840.0	0
31.39	7.0	0.0	0.0	59705747.0	94446028.0	17104609.0	114852.0	0
31.89	8.0	0.0	0.0	60997396.0	81610101.0	14797430.0	49709.0	0
35.94	53.0	3.0	1.0	59620412.0	90868867.0	16668868.0	74039.0	0
30.87	8.0	0.0	0.0	57796373.0	75598566.0	14046520.0	252160.0	0
29.37	7.0	0.0	0.0	55921481.0	84884669.0	15323783.0	24034.0	0
34.75	9.0	0.0	0.0	65491431.0	96019552.0	16979511.0	135537.0	0
24.23	5.0	1.0	0.0	47011470.0	73014016.0	13495671.0	4294.0	0
28.19	5.0	0.0	0.0	54455062.0	77153265.0	14538223.0	92895.0	0
29.15	6.0	0.0	0.0	56465361.0	82294089.0	13317346.0	122302.0	0
22.61	7.0	0.0	0.0	43395924.0	46389458.0	9451056.0	137779.0	0
31.21	6.0	1.0	0.0	59990779.0	88601845.0	16361489.0	8132.0	0
33.59	7.0	0.0	0.0	64571479.0	100851770.0	18496341.0	3811.0	0
33.55	8.0	0.0	0.0	62656698.0	99017688.0	18338249.0	5479.0	0
32.63	8.0	0.0	0.0	61432690.0	96501526.0	17990878.0	6098.0	0
34.15	7.0	0.0	0.0	64528319.0	101474047.0	18686591.0	3135.0	0
30.31	9.0	0.0	0.0	57476968.0	90420343.0	16789360.0	3118.0	0
34.49	7.0	0.0	0.0	65912751.0	103722277.0	19087916.0	4992.0	0
32.31	8.0	0.0	0.0	61643145.0	96569929.0	17828662.0	17137.0	0
34.93	7.0	0.0	0.0	67400694.0	105963176.0	19652830.0	5206.0	0
33.42	6.0	0.0	0.0	63613534.0	99965198.0	18622764.0	5496.0	0
31.57	8.0	0.0	0.0	60692389.0	95391376.0	17619236.0	7510.0	0
34.76	9.0	0.0	0.0	66614258.0	104308431.0	19353376.0	7491.0	0
31.99	8.0	0.0	0.0	61061659.0	96200474.0	17905892.0	5636.0	0
26.08	6.0	1.0	0.0	48976786.0	64024741.0	9853972.0	250413.0	0
27.99	8.0	0.0	0.0	53661424.0	84507960.0	15407577.0	5006.0	0
32.86	5.0	0.0	0.0	61807403.0	97992531.0	18202904.0	4959.0	0
32.21	7.0	0.0	0.0	61518730.0	96692020.0	18125241.0	5747.0	0
30.65	7.0	0.0	0.0	58280384.0	91928450.0	17100196.0	5484.0	0
35.42	6.0	0.0	0.0	66090854.0	103788663.0	19258813.0	5513.0	0
33.14	8.0	0.0	0.0	62925512.0	98647267.0	18336852.0	6529.0	0
31.43	4.0	0.0	0.0	58666441.0	91888753.0	17350578.0	4387.0	0
32.84	7.0	0.0	0.0	62492417.0	98483385.0	18080806.0	5509.0	0
33.47	5.0	0.0	0.0	63893859.0	99977088.0	18481567.0	7573.0	0
35.89	6.0	0.0	0.0	67289466.0	106060265.0	19674742.0	5097.0	0
30.75	6.0	0.0	0.0	57999139.0	90617139.0	16686496.0	7292.0	0
32.36	6.0	0.0	0.0	60419638.0	94775891.0	17590677.0	5930.0	0
31.75	5.0	0.0	0.0	59284213.0	93302566.0	17303801.0	5214.0	0
33.79	5.0	0.0	0.0	64298596.0	101456812.0	19113025.0	4061.0	0
35.26	5.0	0.0	0.0	65656743.0	103196307.0	19237542.0	3285.0	0
34.06	8.0	0.0	0.0	65584170.0	102466283.0	18823044.0	4470.0	0
33.56	6.0	0.0	0.0	65075969.0	101787009.0	19036751.0	4150.0	0
29.48	4.0	0.0	0.0	57550724.0	90532196.0	16503868.0	4794.0	0
36.83	6.0	0.0	0.0	70249003.0	110691282.0	20691416.0	4548.0	0
28.37	4.0	0.0	0.0	52935752.0	82868059.0	15424559.0	8930.0	0
37.29	5.0	0.0	0.0	69205170.0	108420459.0	20391956.0	5390.0	0
30.88	5.0	0.0	0.0	57998245.0	91610815.0	16778523.0	4506.0	0
35.33	7.0	0.0	0.0	65990716.0	103530082.0	19202240.0	7053.0	0
36.29	5.0	0.0	0.0	70058623.0	109852964.0	20213253.0	4057.0	0
34.24	4.0	0.0	0.0	65855249.0	103205855.0	19033087.0	5583.0	0
24.27	6.0	0.0	0.0	46049449.0	71951115.0	13549932.0	4818.0	0
31.86	4.0	0.0	0.0	61936077.0	97470657.0	17893210.0	3785.0	0
36.28	5.0	0.0	0.0	68661735.0	107264382.0	19808837.0	5685.0	0
33.09	5.0	0.0	0.0	64044825.0	100082490.0	18161223.0	3614.0	0
31.63	5.0	0.0	0.0	59189322.0	93530232.0	17342945.0	5903.0	0
36.12	6.0	0.0	0.0	69722988.0	110126589.0	20297083.0	5292.0	0
31.36	6.0	0.0	0.0	58531161.0	91508665.0	17044325.0	5904.0	0
32.87	5.0	0.0	0.0	62897793.0	98832901.0	18400362.0	4615.0	0
32.86	6.0	0.0	0.0	61747087.0	96863088.0	17966318.0	9051.0	0
35.06	6.0	0.0	0.0	65447231.0	103101840.0	19174025.0	4482.0	0
38.2	8.0	0.0	0.0	71995125.0	113392673.0	21028684.0	5536.0	0
28.91	4.0	0.0	0.0	55368019.0	86631256.0	16042047.0	5839.0	0
31.65	5.0	0.0	0.0	59664422.0	94672091.0	17774606.0	4079.0	0
32.62	6.0	0.0	0.0	60750176.0	96426753.0	18029976.0	4509.0	0
39.59	7.0	0.0	0.0	75513073.0	119341477.0	21892651.0	14555.0	0
25.9	5.0	0.0	0.0	49895434.0	78641110.0	14482299.0	3438.0	0
34.69	6.0	0.0	0.0	64886386.0	101916511.0	18979814.0	5599.0	0
32.14	6.0	0.0	0.0	60072255.0	94855154.0	17570871.0	3646.0	0
34.1	5.0	0.0	0.0	65254595.0	103048627.0	19272027.0	4248.0	0
30.85	6.0	0.0	0.0	59375141.0	93346296.0	17234656.0	5034.0	0
35.18	8.0	0.0	0.0	65970129.0	103778203.0	19275901.0	3525.0	0
36.28	4.0	0.0	0.0	69642371.0	110383393.0	20830801.0	4231.0	0
30.69	5.0	0.0	0.0	58108101.0	91832196.0	17175096.0	4762.0	0
35.18	5.0	0.0	0.0	66590975.0	103800928.0	19251975.0	4894.0	0
34.67	5.0	0.0	0.0	66462985.0	104517443.0	19091655.0	5263.0	0
34.21	8.0	0.0	0.0	65046326.0	102254121.0	19026571.0	3866.0	0
26.15	4.0	0.0	0.0	49307815.0	77456596.0	14587078.0	5710.0	0
40.58	7.0	0.0	0.0	77563480.0	121730408.0	22343304.0	6433.0	0
33.89	5.0	0.0	0.0	64338172.0	100968926.0	18751709.0	5431.0	0
33.74	6.0	0.0	0.0	65134736.0	102519859.0	18911428.0	6539.0	0
32.0	8.0	0.0	0.0	61373402.0	96629858.0	17797070.0	3776.0	0
27.78	5.0	0.0	0.0	53084915.0	82987316.0	15593080.0	5552.0	0
32.6	7.0	0.0	0.0	60819173.0	95440874.0	17719529.0	4105.0	0
35.73	5.0	0.0	0.0	70143234.0	109742723.0	20277337.0	5798.0	0
36.44	4.0	0.0	0.0	69621423.0	110115710.0	20406136.0	4407.0	0
30.94	9.0	0.0	0.0	60594718.0	94331529.0	17140784.0	7478.0	0
31.65	5.0	0.0	0.0	59000100.0	92685734.0	17237994.0	6016.0	0
31.55	5.0	0.0	0.0	58945806.0	92499209.0	17075757.0	4692.0	0
36.35	6.0	0.0	0.0	69457007.0	108953471.0	19925064.0	5718.0	0
37.18	4.0	0.0	0.0	68957115.0	108451905.0	20122528.0	4787.0	0
32.0	7.0	0.0	0.0	60742009.0	94952426.0	17533008.0	5073.0	0
35.71	4.0	0.0	0.0	68520235.0	107265486.0	19962833.0	8355.0	0
26.26	2.0	0.0	0.0	48987783.0	76991070.0	14230067.0	6730.0	0
36.36	4.0	0.0	0.0	67959705.0	106484394.0	19702931.0	8188.0	0
30.89	3.0	0.0	0.0	57466709.0	90008799.0	17019395.0	6069.0	0
33.15	3.0	0.0	0.0	61934232.0	97721515.0	18000152.0	11121.0	0
34.8	3.0	0.0	0.0	65068895.0	102419048.0	19105711.0	7288.0	0
32.4	3.0	0.0	0.0	62208495.0	98154190.0	18536077.0	8482.0	0
32.2	3.0	0.0	0.0	60659815.0	95122119.0	17979761.0	11049.0	0
34.17	3.0	0.0	0.0	66943149.0	104342518.0	19010248.0	8002.0	0
30.96	4.0	0.0	0.0	58375215.0	91594081.0	17113160.0	6887.0	0
37.7	3.0	0.0	0.0	72829469.0	114821750.0	21365595.0	10168.0	0
31.97	4.0	0.0	0.0	61692813.0	97050757.0	17789152.0	6212.0	0
30.33	3.0	0.0	0.0	58076227.0	90463669.0	16758186.0	6444.0	0
40.18	3.0	0.0	0.0	77791130.0	121776775.0	22334781.0	12483.0	0
25.37	3.0	0.0	0.0	49770269.0	77192258.0	14094229.0	9949.0	0
35.98	3.0	0.0	0.0	67109625.0	105804444.0	19846641.0	7192.0	0
32.0	3.0	0.0	0.0	61231904.0	96550131.0	17952867.0	7540.0	0
31.99	3.0	0.0	0.0	62290008.0	98074052.0	18318760.0	8529.0	0
35.99	3.0	0.0	0.0	70202030.0	110330357.0	20378554.0	5037.0	0
39.35	4.0	0.0	0.0	74678799.0	117212329.0	21733148.0	9170.0	0
35.48	3.0	0.0	0.0	66186265.0	103898791.0	19254707.0	6073.0	0
28.74	2.0	0.0	0.0	54475918.0	84974525.0	15563386.0	8622.0	0
